Time,Calculated Engine Load (OBD) (%),Intake air temperature (C),Fuel Injection amoung (mg/cyl),Engine load (%),Fuel tank pressure (Bar),Fuel Rail Pressure A (KPa),Engine Load (%),Actual AFR (AFR),Mass air flow sensor (V),Vehicle speed (kph),MAF Flow (g/s),Ignition timing (deg),Electronic throttle control actual (deg),Absolute Engine Load (OBD) (%),Fuel pulse width (ms),Absolute Throttle Position (OBD) (%),Air fuel ratio (AFR),Calculated torque output (%),Electronic throttle control desired (deg),Engine coolant temperature (C),Engine speed (RPM),Fuel Pressure (mPa),Fuel pressure (mPa),Fuel system status (OL/CL),Gear Status,Intake Air Temperature (C),Knock retard (deg),Mass air flow (g/s),Throttle Open Angle (sub) (%),
22760, 35.7, 37, 8.91, 0.21, 0.02, , 36.08, 14.24, 0.93, 0, , 3.5, 4.39, 21.6, 1.75, 13.7, 14.24, , 4.34, 84, 698, , , 512, 70, 35, 0, 2.85, 13.3,
22920, 35.7, 37, 8.85, 0.21, 0.02, , 35.69, 14.24, 0.95, 0, , 2.5, 4.36, 21.2, 1.75, 13.7, 14.24, , 4.35, 84, 703, , , 512, 70, 35, 0, 3.04, 13.3,
23080, 35.3, 37, 8.85, 0.21, 0.02, , 35.69, 14.24, 0.94, 0, , 3.5, 4.34, 21.2, 1.75, 13.7, 14.24, , 4.35, 84, 697, , , 512, 70, 35, 0, 2.83, 13.3,
23240, 35.3, 37, 8.73, 0.21, 0.02, , 35.29, 14.24, 0.95, 0, , 4, 4.39, 21.2, 1.72, 13.7, 14.24, , 4.44, 84, 700, , , 512, 70, 35, 0, 2.59, 13.3,
23400, 34.9, 37, 8.67, 0.21, 0.02, , 34.9, 14.24, 0.91, 0, , 3.5, 4.47, 20.8, 1.73, 13.7, 14.24, , 4.43, 84, 704, , , 512, 70, 35, 0, 3.01, 13.3,
23566, 35.3, 37, 8.76, 0.21, 0.02, , 35.29, 14.24, 0.96, 0, , 3.5, 4.34, 21.2, 1.75, 13.7, 14.24, , 4.28, 84, 696, , , 512, 70, 35, 0, 2.87, 13.3,
23726, 34.9, 37, 8.67, 0.21, 0.01, , 34.9, 14.24, 0.92, 0, , 3, 4.26, 20.8, 1.73, 13.7, 14.24, , 4.33, 84, 704, , , 512, 70, 35, 0, 2.73, 12.9,
23890, 34.5, 37, 8.64, 0.21, 0.02, , 34.9, 14.24, 0.94, 0, , 4, 4.31, 20.8, 1.73, 13.7, 14.24, , 4.3, 84, 698, , , 512, 70, 35, 0, 2.69, 13.3,
24051, 34.5, 37, 8.61, 0.2, 0.02, , 34.51, 14.24, 0.92, 0, , 4, 4.34, 20.8, 1.72, 13.7, 14.24, , 4.38, 84, 698, , , 512, 70, 35, 0, 2.92, 13.3,
24211, 34.5, 37, 8.58, 0.2, 0.02, , 34.51, 14.24, 0.94, 0, , 4, 4.36, 20.4, 1.72, 13.7, 14.24, , 4.36, 84, 698, , , 512, 70, 35, 0, 2.8, 13.3,
24370, 34.5, 37, 8.61, 0.21, 0.02, , 34.51, 14.24, 0.93, 0, , 4, 4.34, 20.4, 1.73, 13.7, 14.24, , 4.31, 84, 697, , , 512, 70, 35, 0, 2.97, 13.3,
24537, 34.5, 37, 8.64, 0.21, 0.01, , 34.51, 14.24, 0.93, 0, , 4.5, 4.29, 20.8, 1.74, 13.7, 14.24, , 4.24, 84, 699, , , 512, 70, 35, 0, 2.64, 13.3,
24700, 34.5, 37, 8.58, 0.2, 0.02, , 34.51, 14.24, 0.91, 0, , 4, 4.29, 20.8, 1.73, 13.7, 14.24, , 4.3, 84, 698, , , 512, 70, 35, 0, 2.91, 13.3,
24870, 34.1, 37, 8.51, 0.2, 0.01, , 34.12, 14.24, 0.92, 0, , 3.5, 4.34, 20.4, 1.72, 13.7, 14.24, , 4.37, 84, 706, , , 512, 70, 35, 0, 2.74, 13.3,
25030, 34.1, 37, 8.51, 0.2, 0.02, , 34.12, 14.24, 0.94, 0, , 3, 4.34, 20.4, 1.7, 13.7, 14.24, , 4.31, 84, 703, , , 512, 70, 35, 0, 2.95, 13.3,
25191, 34.1, 37, 8.45, 0.2, 0.02, , 34.12, 14.24, 0.93, 0, , 4.5, 4.31, 20.4, 1.71, 13.7, 14.24, , 4.29, 84, 697, , , 512, 70, 35, 0, 2.76, 13.3,
25351, 34.1, 37, 8.42, 0.2, 0.02, , 33.73, 14.24, 0.93, 0, , 3.5, 4.31, 20.4, 1.71, 13.7, 14.24, , 4.38, 84, 701, , , 512, 70, 35, 0, 2.89, 13.3,
25516, 33.7, 37, 8.48, 0.2, 0.02, , 34.12, 14.24, 0.93, 0, , 5, 4.29, 20, 1.72, 13.7, 14.24, , 4.21, 84, 699, , , 512, 70, 35, 0, 2.88, 13.3,
25681, 34.1, 37, 8.45, 0.2, 0.02, , 34.12, 14.24, 0.94, 0, , 4.5, 4.26, 20.4, 1.73, 13.7, 14.24, , 4.29, 84, 701, , , 512, 70, 35, 0, 2.74, 12.9,
25839, 34.1, 37, 8.45, 0.2, 0.02, , 34.12, 14.24, 0.92, 0, , 4.5, 4.29, 20.4, 1.73, 13.7, 14.24, , 4.26, 84, 704, , , 512, 70, 35, 0, 3.01, 12.9,
26000, 33.7, 37, 8.48, 0.2, 0.02, , 33.73, 14.24, 0.94, 0, , 3, 4.26, 20.4, 1.73, 13.7, 14.24, , 4.21, 84, 706, , , 512, 70, 35, 0, 2.78, 12.9,
26159, 33.7, 37, 8.39, 0.2, 0.02, , 33.73, 14.24, 0.92, 0, , 4, 4.24, 20.4, 1.71, 13.7, 14.36, , 4.27, 84, 704, , , 512, 70, 35, 0, 2.85, 12.9,
26321, 33.7, 37, 8.36, 0.2, 0.02, , 33.73, 14.24, 0.92, 0, , 5.5, 4.26, 20, 1.7, 13.7, 14.24, , 4.29, 84, 696, , , 512, 70, 35, 0, 2.7, 12.9,
26480, 33.7, 37, 8.33, 0.2, 0.01, , 33.33, 14.24, 0.92, 0, , 4.5, 4.29, 20, 1.7, 13.7, 14.24, , 4.31, 84, 700, , , 512, 70, 35, 0, 2.81, 13.3,
26640, 33.3, 37, 8.36, 0.2, 0.02, , 33.33, 14.24, 0.93, 0, , 4.5, 4.34, 20, 1.7, 13.7, 14.24, , 4.29, 84, 700, , , 512, 70, 35, 0, 2.77, 13.3,
26800, 33.3, 37, 8.36, 0.2, 0.01, , 33.73, 14.24, 0.92, 0, , 5.5, 4.31, 20, 1.72, 13.7, 14.24, , 4.29, 84, 700, , , 512, 70, 35, 0, 2.87, 13.3,
26961, 33.7, 37, 8.39, 0.2, 0.01, , 33.73, 14.24, 0.93, 0, , 4.5, 4.29, 20, 1.72, 13.7, 14.24, , 4.28, 84, 702, , , 512, 70, 35, 0, 2.77, 13.3,
27127, 33.7, 37, 8.39, 0.2, 0.01, , 33.33, 14.24, 0.93, 0, , 4.5, 4.29, 20, 1.72, 13.7, 14.24, , 4.28, 84, 700, , , 512, 70, 35, 0, 2.87, 13.3,
27286, 33.7, 37, 8.39, 0.2, 0.02, , 33.73, 14.24, 0.92, 0, , 4, 4.26, 20, 1.71, 13.7, 14.24, , 4.23, 84, 704, , , 512, 70, 35, 0, 2.85, 13.3,
27447, 33.7, 37, 8.39, 0.2, 0.01, , 33.73, 14.24, 0.94, 0, , 4, 4.26, 20, 1.71, 13.7, 14.24, , 4.25, 84, 702, , , 512, 70, 35, 0, 2.84, 12.9,
27616, 33.7, 37, 8.36, 0.2, 0.01, , 33.73, 14.24, 0.92, 0, , 4.5, 4.24, 20, 1.71, 13.7, 14.24, , 4.23, 84, 696, , , 512, 70, 35, 0, 2.74, 12.9,
27780, 33.3, 37, 8.36, 0.2, 0.01, , 33.33, 14.24, 0.93, 0, , 4, 4.24, 20, 1.71, 13.7, 14.24, , 4.23, 84, 702, , , 512, 70, 35, 0, 2.87, 12.9,
27941, 33.3, 37, 8.33, 0.2, 0.01, , 33.33, 14.36, 0.93, 0, , 4.5, 4.21, 20, 1.71, 13.7, 14.36, , 4.2, 84, 700, , , 512, 70, 35, 0, 2.94, 12.9,
28100, 33.3, 37, 8.36, 0.2, 0.01, , 33.33, 14.24, 0.94, 0, , 5, 4.21, 20, 1.71, 13.7, 14.24, , 4.17, 84, 702, , , 512, 70, 35, 0, 2.67, 12.9,
28260, 33.7, 37, 8.27, 0.2, 0.02, , 33.33, 14.24, 0.92, 0, , 5, 4.24, 20, 1.7, 13.7, 14.24, , 4.27, 84, 702, , , 512, 70, 35, 0, 2.92, 12.9,
28420, 33.3, 37, 8.27, 0.2, 0.01, , 33.33, 14.24, 0.91, 0, , 4.5, 4.26, 20, 1.7, 13.7, 14.24, , 4.26, 84, 705, , , 512, 70, 35, 0, 2.66, 12.9,
28580, 33.3, 37, 8.27, 0.2, 0.01, , 33.33, 14.24, 0.92, 0, , 5, 4.24, 20, 1.69, 13.7, 14.24, , 4.24, 84, 707, , , 512, 70, 35, 0, 3.02, 12.9,
28741, 33.3, 37, 8.27, 0.2, 0.01, , 33.33, 14.24, 0.92, 0, , 5, 4.24, 20, 1.7, 13.7, 14.24, , 4.24, 84, 699, , , 512, 70, 35, 0, 2.85, 12.9,
28901, 33.3, 37, 8.27, 0.2, 0.02, , 33.33, 14.24, 0.93, 0, , 4, 4.24, 20, 1.7, 13.7, 14.24, , 4.21, 84, 701, , , 512, 70, 35, 0, 2.84, 12.9,
29060, 33.3, 37, 8.24, 0.2, 0.01, , 32.94, 14.24, 0.91, 0, , 4, 4.24, 20, 1.69, 13.7, 14.24, , 4.26, 84, 703, , , 512, 70, 35, 0, 2.8, 12.9,
29220, 33.3, 37, 8.27, 0.2, 0.02, , 33.33, 14.24, 0.94, 0, , 4.5, 4.21, 20, 1.7, 13.7, 14.24, , 4.18, 84, 701, , , 512, 70, 35, 0, 2.92, 12.9,
29381, 33.3, 37, 8.24, 0.2, 6.55, , 33.33, 14.24, 0.91, 0, , 5, 4.21, 20, 1.7, 13.7, 14.24, , 4.24, 84, 697, , , 512, 70, 35, 0, 2.73, 12.9,
29539, 33.3, 37, 8.24, 0.2, 6.54, , 33.33, 14.24, 0.92, 0, , 4.5, 4.24, 20, 1.7, 13.7, 14.24, , 4.23, 84, 701, , , 512, 70, 35, 0, 2.66, 12.9,
29699, 32.9, 37, 8.24, 0.2, 0, , 32.94, 14.24, 0.91, 0, , 4.5, 4.21, 19.6, 1.7, 13.7, 14.24, , 4.2, 84, 701, , , 512, 70, 35, 0, 2.77, 12.9,
29879, 32.9, 37, 8.21, 0.2, 0, , 33.33, 14.24, 0.94, 0, , 4, 4.21, 19.6, 1.7, 13.7, 14.24, , 4.2, 84, 704, , , 512, 70, 35, 0, 2.66, 12.9,
30039, 33.3, 37, 8.24, 0.2, 0.01, , 33.33, 14.24, 0.92, 0, , 4, 4.21, 20, 1.7, 13.7, 14.24, , 4.2, 84, 700, , , 512, 70, 35, 0, 2.87, 12.9,
30200, 32.9, 37, 8.24, 0.2, 6.55, , 33.33, 14.24, 0.93, 0, , 4.5, 4.08, 19.6, 1.7, 13.7, 14.24, , 4.14, 84, 704, , , 512, 70, 35, 0, 2.66, 12.9,
30365, 32.9, 37, 8.18, 0.2, 6.55, , 32.94, 14.24, 0.92, 0, , 4, 4.16, 19.6, 1.69, 13.3, 14.24, , 4.19, 84, 702, , , 512, 70, 35, 0, 2.84, 12.9,
30531, 32.9, 37, 8.15, 0.2, 6.54, , 32.94, 14.36, 0.91, 0, , 5, 4.19, 19.6, 1.69, 13.7, 14.36, , 4.19, 84, 698, , , 512, 70, 35, 0, 2.58, 12.9,
30691, 32.9, 37, 8.15, 0.2, 0.01, , 32.55, 14.36, 0.92, 0, , 5, 4.21, 19.6, 1.7, 13.7, 14.36, , 4.18, 84, 699, , , 512, 70, 35, 0, 2.77, 12.9,
30850, 32.9, 37, 8.18, 0.2, 0.01, , 32.94, 14.36, 0.92, 0, , 4, 4.16, 19.6, 1.7, 13.7, 14.36, , 4.12, 84, 701, , , 512, 70, 35, 0, 2.73, 12.9,
31010, 32.9, 37, 8.12, 0.2, 6.55, , 32.55, 14.36, 0.92, 0, , 4.5, 4.11, 19.6, 1.7, 13.7, 14.36, , 4.12, 84, 704, , , 512, 70, 35, 0, 2.84, 12.9,
31171, 32.9, 37, 8.09, 0.2, 6.55, , 32.55, 14.24, 0.9, 0, , 4.5, 4.16, 19.6, 1.68, 13.7, 14.24, , 4.23, 84, 700, , , 512, 70, 35, 0, 2.74, 12.9,
31330, 32.5, 37, 8.09, 0.2, 6.55, , 32.55, 14.24, 0.92, 0, , 4.5, 4.19, 19.6, 1.68, 13.7, 14.24, , 4.19, 84, 705, , , 512, 70, 35, 0, 2.7, 12.9,
31489, 32.5, 37, 8.12, 0.2, 0.01, , 32.55, 14.24, 0.93, 0, , 5, 4.19, 19.6, 1.69, 13.7, 14.24, , 4.16, 84, 701, , , 512, 70, 35, 0, 2.76, 12.9,
31650, 32.5, 37, 8.06, 0.2, 0.01, , 32.55, 14.24, 0.91, 0, , 5.5, 4.19, 19.6, 1.68, 13.7, 14.24, , 4.22, 84, 700, , , 512, 70, 35, 0, 2.63, 12.9,
31811, 32.5, 37, 8.09, 0.2, 6.55, , 32.55, 14.24, 0.91, 0, , 5, 4.19, 19.6, 1.68, 13.7, 14.24, , 4.16, 84, 698, , , 512, 70, 35, 0, 2.77, 12.9,
31971, 32.5, 37, 7.84, 0.2, 6.54, , 32.55, 14.24, 0.92, 0, , 4, 4.19, 19.6, 1.68, 13.7, 14.24, , 4.18, 84, 704, , , 512, 70, 35, 0, 2.69, 12.9,
32129, 32.5, 37, 7.81, 0.2, 6.52, , 32.55, 14.24, 0.92, 0, , 6.5, 4.19, 19.6, 1.64, 13.7, 14.24, , 4.21, 84, 701, , , 512, 70, 35, 0, 2.77, 12.9,
32290, 32.5, 37, 7.87, 0.2, 6.55, , 32.55, 14.24, 0.92, 0, , 6.5, 4.21, 19.6, 1.65, 13.7, 14.24, , 4.19, 84, 698, , , 512, 70, 35, 0, 2.73, 12.9,
32451, 32.5, 37, 7.9, 0.2, 0.01, , 32.55, 14.24, 0.92, 0, , 6, 4.21, 19.6, 1.64, 13.7, 14.24, , 4.22, 84, 701, , , 512, 70, 35, 0, 2.76, 12.9,
32610, 32.5, 37, 7.93, 0.2, 6.54, , 32.55, 14.36, 0.92, 0, , 6, 4.21, 19.6, 1.66, 13.7, 14.36, , 4.2, 84, 701, , , 512, 70, 35, 0, 2.63, 12.9,
32770, 32.5, 37, 7.9, 0.2, 6.53, , 32.55, 14.47, 0.92, 0, , 6, 4.26, 19.6, 1.65, 13.7, 14.47, , 4.24, 84, 705, , , 512, 70, 35, 0, 2.77, 12.9,
32930, 32.9, 37, 7.93, 0.2, 6.52, , 32.94, 14.59, 0.92, 0, , 6, 4.21, 19.6, 1.66, 13.7, 14.47, , 4.17, 84, 701, , , 512, 70, 35, 0, 2.82, 12.9,
33095, 32.9, 37, 7.93, 0.2, 6.54, , 32.55, 14.59, 0.93, 0, , 5, 4.19, 19.6, 1.66, 13.7, 14.59, , 4.14, 84, 698, , , 512, 70, 35, 0, 2.73, 12.9,
33260, 32.9, 37, 7.93, 0.2, 0.01, , 32.55, 14.59, 0.92, 0, , 5.5, 4.13, 19.6, 1.66, 13.7, 14.59, , 4.15, 84, 699, , , 512, 70, 35, 0, 2.78, 12.9,
33425, 32.9, 37, 7.93, 0.2, 0, , 32.55, 14.59, 0.92, 0, , 5.5, 4.11, 19.6, 1.66, 13.3, 14.59, , 4.14, 84, 704, , , 512, 70, 35, 0, 2.69, 12.9,
33586, 32.9, 37, 7.9, 0.2, 6.54, , 32.55, 14.59, 0.92, 0, , 6, 4.13, 19.6, 1.65, 13.7, 14.59, , 4.16, 84, 697, , , 512, 70, 35, 0, 2.73, 12.9,
33750, 32.5, 37, 7.9, 0.2, 6.52, , 32.55, 14.7, 0.92, 0, , 5.5, 4.16, 19.6, 1.65, 13.7, 14.7, , 4.15, 84, 698, , , 512, 70, 35, 0, 2.59, 12.9,
33915, 32.5, 37, 7.9, 0.2, 6.55, , 32.55, 14.59, 0.92, 0, , 6, 4.16, 19.6, 1.66, 13.7, 14.59, , 4.17, 84, 702, , , 512, 70, 35, 0, 2.7, 12.9,
34075, 32.5, 37, 7.87, 0.2, 6.54, , 32.55, 14.59, 0.92, 0, , 6, 4.19, 19.6, 1.66, 13.7, 14.59, , 4.15, 84, 708, , , 512, 70, 35, 0, 2.66, 12.9,
34236, 32.9, 37, 7.9, 0.2, 0.01, , 32.94, 14.7, 0.92, 0, , 4, 4.19, 19.6, 1.66, 13.7, 14.7, , 4.16, 84, 706, , , 512, 70, 35, 0, 2.62, 12.9,
34396, 32.5, 37, 7.9, 0.2, 6.53, , 32.55, 14.59, 0.91, 0, , 5, 4.13, 19.6, 1.65, 13.7, 14.59, , 4.04, 84, 707, , , 512, 70, 35, 0, 2.73, 12.9,
34555, 32.5, 37, 7.81, 0.19, 6.5, , 32.55, 14.59, 0.92, 0, , 6.5, 4.06, 19.2, 1.64, 13.3, 14.59, , 4.1, 84, 707, , , 512, 70, 35, 0, 2.51, 12.9,
34715, 32.2, 37, 7.81, 0.19, 6.54, , 32.16, 14.59, 0.92, 0, , 5, 4.13, 19.2, 1.63, 13.7, 14.59, , 4.14, 84, 706, , , 512, 70, 35, 0, 2.69, 12.9,
34911, 32.5, 37, 7.78, 0.19, 6.54, , 32.16, 14.59, 0.92, 0, , 5.5, 4.11, 19.2, 1.63, 13.7, 14.59, , 4.1, 84, 703, , , 512, 70, 35, 0, 2.6, 12.9,
35069, 32.2, 37, 7.78, 0.19, 6.54, , 32.16, 14.59, 0.91, 0, , 5.5, 4.13, 19.2, 1.64, 13.7, 14.59, , 4.11, 84, 704, , , 512, 70, 35, 0, 2.81, 12.9,
35229, 32.2, 37, 7.81, 0.19, 0, , 32.55, 14.59, 0.91, 0, , 5.5, 4.08, 19.2, 1.65, 13.3, 14.59, , 4.05, 84, 702, , , 512, 70, 35, 0, 2.63, 12.9,
35390, 32.2, 37, 7.81, 0.19, 6.53, , 32.55, 14.59, 0.91, 0, , 4.5, 4.08, 19.2, 1.64, 13.3, 14.59, , 4.07, 84, 702, , , 512, 70, 35, 0, 2.74, 12.9,
35549, 32.2, 37, 7.78, 0.19, 6.5, , 32.16, 14.59, 0.91, 0, , 6, 4.11, 19.2, 1.65, 13.3, 14.59, , 4.13, 84, 698, , , 512, 70, 35, 0, 2.58, 12.9,
35710, 32.2, 37, 7.69, 0.19, 6.54, , 31.76, 14.7, 0.91, 0, , 6.5, 4.19, 19.2, 1.64, 13.7, 14.7, , 4.23, 84, 701, , , 512, 70, 35, 0, 2.63, 12.9,
35869, 32.2, 37, 7.78, 0.19, 6.53, , 32.16, 14.7, 0.91, 0, , 5.5, 4.24, 19.2, 1.64, 13.7, 14.7, , 4.16, 84, 699, , , 512, 70, 35, 0, 2.76, 12.9,
36035, 32.5, 37, 7.78, 0.19, 0, , 32.55, 14.7, 0.92, 0, , 5, 4.13, 19.2, 1.65, 13.7, 14.7, , 4.12, 84, 700, , , 512, 70, 35, 0, 2.49, 12.9,
36196, 32.2, 37, 7.78, 0.19, 6.53, , 32.16, 14.7, 0.9, 0, , 5, 4.08, 19.2, 1.65, 13.3, 14.7, , 4.14, 84, 705, , , 512, 70, 35, 0, 2.66, 12.9,
36355, 32.2, 37, 7.75, 0.19, 6.51, , 32.16, 14.7, 0.91, 0, , 6, 4.11, 19.2, 1.63, 13.3, 14.7, , 4.16, 84, 700, , , 512, 70, 35, 0, 2.53, 12.9,
36517, 32.2, 37, 7.75, 0.19, 6.53, , 32.16, 14.7, 0.92, 0, , 7, 4.13, 19.2, 1.64, 13.7, 14.7, , 4.13, 84, 701, , , 512, 70, 35, 0, 2.69, 12.9,
36676, 32.2, 37, 7.75, 0.19, 6.54, , 32.16, 14.7, 0.92, 0, , 5, 4.13, 19.2, 1.65, 13.7, 14.7, , 4.15, 84, 698, , , 512, 70, 35, 0, 2.55, 12.9,
36834, 32.2, 37, 7.72, 0.19, 0, , 32.16, 14.7, 0.91, 0, , 5.5, 4.13, 19.2, 1.64, 13.7, 14.7, , 4.16, 84, 697, , , 512, 70, 35, 0, 2.74, 12.9,
36996, 32.2, 37, 7.72, 0.19, 6.52, , 32.16, 14.7, 0.92, 0, , 6.5, 4.11, 19.2, 1.65, 13.7, 14.7, , 4.09, 84, 703, , , 512, 70, 35, 0, 2.56, 12.9,
37156, 32.2, 37, 7.72, 0.19, 6.49, , 32.16, 14.7, 0.91, 0, , 5, 4.11, 19.2, 1.65, 13.3, 14.7, , 4.12, 84, 700, , , 512, 70, 35, 0, 2.77, 12.9,
37315, 32.2, 37, 7.72, 0.19, 6.53, , 32.16, 14.7, 0.9, 0, , 4.5, 4.08, 19.2, 1.64, 13.3, 14.7, , 4.07, 84, 706, , , 512, 70, 35, 0, 2.55, 12.9,
37475, 32.2, 37, 7.72, 0.19, 6.52, , 32.16, 14.7, 0.92, 0, , 5, 4.03, 19.2, 1.64, 13.3, 14.7, , 4.03, 84, 708, , , 512, 70, 35, 0, 2.45, 12.9,
37634, 31.8, 37, 7.66, 0.19, 0, , 31.76, 14.81, 0.89, 0, , 5, 4.06, 19.2, 1.64, 13.3, 14.81, , 4.09, 84, 705, , , 512, 70, 35, 0, 2.73, 12.9,
37800, 31.8, 37, 7.66, 0.19, 6.52, , 31.76, 14.81, 0.92, 0, , 4.5, 4.06, 19.2, 1.65, 13.3, 14.81, , 4.02, 84, 704, , , 512, 70, 35, 0, 2.62, 12.9,
37960, 31.8, 37, 7.63, 0.19, 6.49, , 31.76, 14.7, 0.91, 0, , 5.5, 4.08, 18.8, 1.63, 13.3, 14.7, , 4.08, 84, 704, , , 512, 70, 35, 0, 2.7, 12.9,
38120, 31.8, 37, 7.6, 0.19, 6.49, , 31.76, 14.7, 0.91, 0, , 7, 4.06, 18.8, 1.62, 13.3, 14.7, , 4.1, 84, 696, , , 512, 70, 35, 0, 2.56, 12.9,
38280, 31.4, 37, 7.6, 0.19, 6.52, , 31.76, 14.7, 0.9, 0, , 6, 4.08, 18.8, 1.63, 13.3, 14.7, , 4.06, 84, 700, , , 512, 70, 35, 0, 2.73, 12.9,
38440, 31.8, 37, 7.66, 0.19, 0, , 31.76, 14.7, 0.91, 0, , 6, 4.03, 19.2, 1.65, 13.3, 14.7, , 4.04, 84, 697, , , 512, 70, 35, 0, 2.49, 12.9,
38606, 31.8, 37, 7.66, 0.19, 6.52, , 31.76, 14.7, 0.9, 0, , 6, 4.06, 18.8, 1.65, 13.3, 14.7, , 4.09, 84, 704, , , 512, 70, 35, 0, 2.69, 12.9,
38766, 31.8, 37, 7.69, 0.19, 6.49, , 31.76, 14.7, 0.92, 0, , 6, 4.06, 18.8, 1.65, 13.3, 14.7, , 4.07, 84, 703, , , 512, 70, 35, 0, 2.59, 12.9,
38925, 31.8, 37, 7.69, 0.19, 6.49, , 31.76, 14.7, 0.92, 0, , 6, 4.06, 18.8, 1.65, 13.3, 14.7, , 4.05, 84, 702, , , 512, 70, 35, 0, 2.71, 12.9,
39087, 32.2, 37, 7.69, 0.19, 6.52, , 31.76, 14.7, 0.91, 0, , 5.5, 4.06, 18.8, 1.64, 13.3, 14.7, , 4.05, 84, 696, , , 512, 70, 35, 0, 2.64, 12.9,
39245, 31.8, 37, 7.69, 0.19, 0, , 31.76, 14.7, 0.92, 0, , 7, 4.06, 19.2, 1.65, 13.3, 14.7, , 4.04, 84, 692, , , 512, 70, 35, 0, 2.59, 12.9,
39408, 31.8, 37, 7.69, 0.19, 6.52, , 31.76, 14.59, 0.91, 0, , 7, 4.06, 19.2, 1.64, 13.3, 14.59, , 4.09, 84, 705, , , 512, 70, 35, 0, 2.55, 12.9,
39570, 32.2, 37, 7.69, 0.19, 6.51, , 32.16, 14.59, 0.92, 0, , 5, 4.08, 19.2, 1.64, 13.3, 14.59, , 4.09, 84, 698, , , 512, 70, 35, 0, 2.63, 12.9,
39729, 31.8, 37, 7.66, 0.19, 6.47, , 31.76, 14.59, 0.91, 0, , 5.5, 4.13, 19.2, 1.64, 13.7, 14.59, , 4.1, 84, 698, , , 512, 70, 35, 0, 2.56, 12.9,
39891, 32.2, 37, 7.69, 0.19, 6.51, , 31.76, 14.59, 0.92, 0, , 6.5, 4.08, 19.2, 1.65, 13.3, 14.59, , 4.05, 84, 704, , , 512, 70, 35, 0, 2.62, 12.9,
40056, 32.2, 37, 7.69, 0.19, 0, , 32.16, 14.59, 0.91, 0, , 5, 4.03, 19.2, 1.64, 13.3, 14.59, , 4.06, 84, 702, , , 512, 70, 35, 0, 2.69, 12.9,
40215, 32.2, 37, 7.69, 0.19, 6.51, , 32.16, 14.59, 0.92, 0, , 4.5, 4.03, 19.2, 1.63, 13.3, 14.59, , 4.01, 84, 706, , , 512, 70, 35, 0, 2.69, 12.9,
40375, 32.2, 37, 7.69, 0.19, 6.51, , 32.16, 14.59, 0.92, 0, , 5.5, 3.95, 19.2, 1.63, 13.3, 14.59, , 3.97, 84, 702, , , 512, 70, 35, 0, 2.62, 12.9,
40534, 31.8, 37, 7.6, 0.19, 6.47, , 31.76, 14.7, 0.9, 0, , 7, 4.01, 19.2, 1.62, 13.3, 14.7, , 4.07, 84, 698, , , 512, 70, 35, 0, 2.51, 12.9,
40696, 31.8, 37, 7.6, 0.19, 6.51, , 31.76, 14.59, 0.9, 0, , 5.5, 4.08, 18.8, 1.62, 13.3, 14.59, , 4.11, 84, 700, , , 512, 70, 35, 0, 2.69, 12.9,
40855, 31.8, 37, 7.6, 0.19, 0, , 31.76, 14.7, 0.91, 0, , 5, 4.08, 19.2, 1.63, 13.3, 14.7, , 4.07, 84, 705, , , 512, 70, 35, 0, 2.74, 12.9,
41015, 31.8, 37, 7.66, 0.19, 6.51, , 31.76, 14.7, 0.92, 0, , 5.5, 4.01, 19.2, 1.65, 13.3, 14.7, , 3.96, 84, 702, , , 512, 70, 35, 0, 2.7, 12.9,
41175, 31.8, 37, 7.6, 0.19, 6.52, , 31.76, 14.7, 0.9, 0, , 7, 4.01, 18.8, 1.63, 13.3, 14.7, , 4.04, 84, 698, , , 512, 70, 35, 0, 2.52, 12.9,
41334, 31.8, 36, 7.6, 0.19, 6.47, , 31.76, 14.59, 0.92, 0, , 6, 4.06, 18.8, 1.62, 13.3, 14.59, , 4.1, 84, 700, , , 512, 70, 35, 0, 2.59, 12.9,
41495, 31.8, 37, 7.63, 0.19, 6.52, , 31.76, 14.59, 0.91, 0, , 6, 4.06, 18.8, 1.62, 13.3, 14.59, , 4.06, 84, 708, , , 512, 70, 35, 0, 2.55, 12.9,
41655, 31.8, 36, 7.6, 0.19, 6.55, , 31.76, 14.59, 0.91, 0, , 4.5, 4.08, 18.8, 1.62, 13.3, 14.59, , 4.09, 84, 698, , , 512, 70, 35, 0, 2.6, 12.9,
41821, 31.8, 36, 7.6, 0.19, 0, , 31.76, 14.59, 0.91, 0, , 6.5, 4.08, 18.8, 1.63, 13.3, 14.59, , 4.03, 84, 704, , , 512, 70, 35, 0, 2.64, 12.9,
41985, 31.8, 36, 7.63, 0.19, 6.51, , 31.76, 14.59, 0.92, 0, , 5, 4.03, 19.2, 1.64, 13.3, 14.59, , 4.03, 84, 700, , , 512, 70, 35, 0, 2.62, 12.9,
42145, 31.8, 36, 7.63, 0.19, 6.46, , 31.76, 14.7, 0.91, 0, , 5, 3.98, 19.2, 1.64, 13.3, 14.7, , 3.98, 84, 704, , , 512, 70, 35, 0, 2.62, 12.9,
42305, 31.8, 36, 7.6, 0.19, 6.5, , 31.76, 14.7, 0.91, 0, , 5, 3.98, 19.2, 1.63, 13.3, 14.7, , 4, 84, 710, , , 512, 70, 35, 0, 2.48, 12.9,
